full_text,Label
"['mjb', 'kak', 'proses', 'gantinya', 'brp', 'lama', 'ya', 'hari', 'senin', 'kmrn', 'aku', 'udh', 'dpt', 'paspor', 'trs', 'udh', 'coba', 'ganti', 'detail', 'di', 'traveloka', 'tp', 'sampe', 'skrg', 'blm', 'terubah', 'detailny', 'di', 'aplikasi']",NoBully
"['sarah', 'connah']",NoBully
"['ada', 'ayat', 'ny', 'segera', 'dikembalikan', 'masi', 'ente', 'tuduh', 'nyuri', 'ada', 'dendam', 'apa', 'ente', 'sama', 'yesus', 'sampe', 'rajin', 'bgt', 'fitnah', 'melulu', 'ato', 'ente', 'just', 'simply', 'pamer', 'kedunguan', 'pathetic', 'idiot', 'uda', 'keabisan', 'akal', 'bela', 'akhlak', 'nabe', 'pedopil', 'ny', 'ente', 'kira', 'nabi', 'ente', 'suci', 'serink', 'dosa', 'koq', 'kata', 'quran', 'âºïâºïâºï']",NoBully
['yakak'],NoBully
"['karma', 'strikes', 'again', 'ðÿ', 'idiot', 'blm', 'nazi']",NoBully
['dang'],NoBully
"['idiot', 'kalo', 'mu', 'yg', 'kebobolan', 'pasti', 'gk', 'cek', 'var']",Bully
"['senyam', 'senyum', 'kek', 'bocah', 'idiot']",NoBully
"['ya', 'itu', 'namanya', 'back', 'to', 'back', 'kontol', 'kalo', 'treble', 'itu', 'dalam', 'tempo', 'setahun', 'dan', 'dengan', 'tropy', 'berbeda', 'manusia', 'kontolidiot']",Bully
"['hattrick', 'ucl', 'gimanamemang', 'fans', 'idiot', 'ini', 'ðÿitu', 'back', 'to', 'back', 'zidan', 'idiot', 'ðÿµðÿ']",Bully
"['fans', 'lo', 'idiot', 'semua', 'ya', 'eti', 'heran', 'isinya', 'cium', 'jilat', 'cium', 'jilat']",Bully
"['amesema', 'hukumkulaðÿðÿ']",NoBully
"['the', 'idiot', 'nah', 'obalende', 'police', 'barracks', 'product', 'awon', 'omo', 'iya', 'nkan', 'baba']",NoBully
"['prorussian', 'idiot']",NoBully
"['mbeumo', 'pointer', 'ðÿðÿðÿ']",NoBully
"['oye', 'bhopdk', 'modi', 'ko', 'jo', 'marzi', 'gaali', 'de', 'sachin', 'sir', 'ko', 'izzat', 'se', 'bat', 'kro', 'idiot']",NoBully
"['wo', 'ni', 'twasidi', 'idiot']",NoBully
"['alquran', 'written', 'by', 'satan', 'idiot', 'ðÿðÿðÿžðÿž']",NoBully
"['u', 'have', 'no', 'ideatune', 'apni', 'marwa', 'li', 'hai', 'ye', 'post', 'karkeit', 'basically', 'means', 'tu', 'sabse', 'bada', 'flop', 'hai', 'in', 'sab', 'ko', 'milakeidiot']",NoBully
"['correction', 'atgs', 'belongs', 'to', 'raja', 'hindustani', 'ghajini', 'idiots', 'dhoom', 'pk', 'dangal']",NoBully
"['xavi', 'is', 'an', 'idiot']",NoBully
"['mana', 'buktiny', 'badut', 'mesjid', 'idiot', 'minjem', 'trus', 'dituduh', 'nyuri', 'apa', 'alkitab', 'mesti', 'kyk', 'khayalan', 'ente', 'ceritain', 'detail', 'sampe', 'balikin', 'keledai', 'ny', 'makany', 'ente', 'sehari', 'x', 'jgn', 'jedotin', 'otak', 'ke', 'tembok', 'kalo', 'mhmd', 'pedopil', 'jelas', 'rampas', 'harta', 'kapir', 'sampe', 'si', 'swt', 'juga', 'minta', 'bagian', 'ampe', 'turun', 'ayat', 'âºï']",NoBully
"['aku', 'lebih', 'suka', 'jadi', 'idiot', 'daripada', 'kehilanganmu']",NoBully
"['fkg', 'idiot']",NoBully
"['kek', 'ti', 'si', 'idiot']",Bully
"['tim', 'idiot', 'ajg', 'celta', 'banyak', 'amat', 'back', 'nya']",Bully
"['ternyata', 'salting', 'gue', 'jelek', 'dan', 'alay', 'sampe', 'gabisa', 'tidurrðÿðÿš']",NoBully
"['someone', 'who', 'knows', 'your', 'worth', 'bakal', 'selalu', 'ada', 'jadi', 'tinggalin', 'aja', 'yang', 'jelek', 'jangan', 'malah', 'dikasih', 'kesempatan', 'yang', 'bakalan', 'nyakitin', 'dirimu', 'sendiri', 'pada', 'akhirnya', 'ayo', 'semuanya', 'baca', 'ini']",NoBully
"['eh', 'demi', 'iya', 'banget', 'dari', 'awal', 'mau', 'nyoba', 'take', 'vid', 'screen', 'jelek', 'banget', 'udah', 'di', 'naik', 'turunin', 'exposure', 'nya', 'trus', 'di', 'lock', 'focus', 'tetep', 'aja', 'jelek']",NoBully
"['aku', 'yang', 'insecure', 'essai', 'ku', 'jelek', 'parah', 'keknya', 'bisa', 'diterima', 'di', 'kastrat', 'berarti', 'kalo', 'standarnya', 'begini']",NoBully
"['jelek', 'bgt', 'maennya']",NoBully
"['gada', 'yang', 'jelek']",NoBully
"['jelek', 'bgt']",NoBully
"['kakðÿðÿðÿ', 'jangan', 'dihakimi', 'ya', 'guys', 'ntar', 'nama', 'negara', 'kita', 'jelek', 'sendiri']",NoBully
"['bjir', 'kamera', 'work', 'nya', 'jelek', 'amat', 'apa', 'yg', 'lu', 'sorot', 'badjingan']",NoBully
"['audionya', 'jelek', 'ih', 'jujur', 'huft', 'apalagi', 'pas', 'joy', 'ment', 'bener', 'bener', 'gakedengeran', 'apa', 'apa', 'ðÿðÿðÿðÿ']",NoBully
"['ajg', 'jelek', 'bgt', 'posisinya']",NoBully
"['at', 'least', 'klo', 'mau', 'reuse', 'baju', 'cari', 'yg', 'bagus', 'kek', 'ni', 'baju', 'jelek', 'lu', 'pake', 'terus', 'babik', 'masi', 'mendingan', 'outfit', 'blue', 'ribbon', 'marathon', 'kemaren', 'drpd', 'yg', 'ini', 'anjir', 'jelek', 'bgt']",NoBully
['jelek'],Bully
"['iya', 'soalnya', 'susah', 'nulis', 'konsisten', 'tuðÿðÿ', 'kalo', 'aku', 'awalnya', 'bagus', 'akhirnya', 'jelek', 'wkwkw', 'berasa', 'bagan', 'anak', 'sd']",NoBully
"['bunga', 'anjing', 'mihoyo', 'anjing', 'tai', 'lo', 'bunga', 'jelek']",NoBully
"['jelek', 'bgt', 'ih', 'masa', 'di', 'tengah', 'kota', 'gaada', 'sinyal', 'dong']",NoBully
"['kok', 'jelek', 'betul', 'why']",NoBully
"['hey', 'masa', 'aku', 'dibilang', 'jelek', 'ðÿ', 'kan', 'agar', 'supaya', 'seru', 'kok', 'tibatiba', 'gembokan']",NoBully
"['pls', 'ini', 'kenapa', 'sinyal', 'wifi', 'nya', 'jelek']",NoBully
"['iya', 'outfit', 'nya', 'jelek', 'ðÿðÿ']",NoBully
"['jalanin', 'apa', 'yg', 'ada', 'mba', 'let', 'it', 'flowwsekuatnya', 'jangan', 'terlalu', 'dipaksa', 'apapun', 'kalo', 'dipaksain', 'hasilnya', 'bakal', 'jelek', 'semangat', 'mbaâœ']",NoBully
"['kamu', 'jelek']",Bully
"['jelek', 'amat', 'bagian', 'gue', 'ntr', 'gue', 'rebut', 'kai', 'dlam', 'mimpi']",NoBully
"['nangis', 'jelek', 'haha', 'semoga', 'ada', 'hari', 'buat', 'tuhan', 'kasi', 'kesempatan', 'ke', 'aku']",NoBully
"['jelek', 'bentuk', 'idung', 'sm', 'jaw', 'nya', 'ðÿðÿ']",NoBully
"['gw', 'teriak', 'jelek', 'dia', 'di', 'ferarri']",NoBully
"['inget', 'orang', 'jelek', 'gabole', 'ngarep', 'reponya', 'dia', 'kaya', 'gitu', 'yaudah', 'gapapa', 'gabole', 'ngarep', 'ðÿðÿ']",NoBully
"['jelek', 'dikit', 'cape', 'aja', 'sama', 'tugastugasðÿž', 'makasi', 'buat', 'katakata', 'baik', 'nya', 'kamu', 'juga', 'udah', 'ngelakuin', 'yang', 'terbaik', 'hari', 'iniðÿðÿ']",NoBully
"['sbl', 'bgt', 'sepatu', 'kyuhyun', 'knp', 'merah', 'si', 'jelek']",NoBully
"['bajunya', 'jelek']",NoBully
"['dyandra', 'tolong', 'suara', 'yg', 'beyond', 'dong', 'jelek', 'bgt', 'inij']",NoBully
"['aaaaaaaah', 'tahan', 'tahan', 'jangan', 'beli', 'buku', 'inget', 'hapemu', 'udah', 'jelek']",Bully
"['jelek', 'banget', 'ade', 'gw', 'ngomong', 'mau', 'malah', 'jd', 'mw']",NoBully
"['jerawat', 'di', 'hidung', 'itu', 'jelek', 'kali']",Bully
"['besoknya', 'bilek', 'kenapa', 'aku', 'jelek', 'ðÿ']",NoBully
"['jaringan', 'gua', 'jelek', 'keluar', 'mulu']",NoBully
"['ingyh', 'rony', 'jelek', 'jelek', 'bgt', 'lu', 'kek', 'kuda', 'lu', 'jelek']",Bully
"['kenjaku', 'jelek', 'udah', 'gausah', 'ikut', 'ikut', 'suguru', 'gabakal', 'bisa', 'kamu', 'manggil', 'satoru', 'kaya', 'suguru', 'asli']",NoBully
"['scene', 'ini', 'gua', 'nangis', 'jelek', 'ðÿðÿ']",NoBully
"['padahal', 'mewah', 'loh', 'tapi', 'gegara', 'isi', 'warna', 'oren', 'jdi', 'jelek']",NoBully
"['kaget', 'bgt', 'nyebar', 'gosip', 'nya', 'jelek']",NoBully
"['anj', 'jelek', 'bgttðÿ']",NoBully
['jelek'],Bully
"['aduh', 'ga', 'liat', 'ada', 'polisi', 'tidur', 'lama', 'bngt', 'anjg', 'panas', 'ini', 'mnyet', 'sabar', 'su', 'eh', 'sorry', 'sory', 'nih', 'jalan', 'jelek', 'bener', 'bangke']",NoBully
"['cyput', 'jelekkðÿ']",NoBully
"['aku', 'aslinya', 'jelek', 'woyyyðÿðÿ', 'ðÿââðÿââðÿâ']",NoBully
"['iya', 'nanti', 'kalo', 'balesnya', 'emosi', 'malah', 'kesannya', 'jelek', 'wah']",NoBully
"['yaza', 'digo', 'sama', 'galang', 'jujur', 'si', 'tristan', 'itu', 'jelek', 'banget', 'anjir', 'muka', 'nya', 'kayak', 'orang', 'cabul']",NoBully
"['jelek', 'ih', 'kaya', 'lo']",Bully
"['iya', 'jelek', 'si', 'jujur', 'pemerannya', 'eren', 'bunuh', 'diri']",NoBully
"['kak', 'adrof', 'jelek']",Bully
"['km', 'g', 'jelek', 'i']",NoBully
"['sial', 'gue', 'udah', 'bolak', 'balik', 'buka', 'bubble', 'udah', 'marahin', 'tukang', 'wifi', 'kirain', 'jaringannya', 'jelekkðÿðÿðÿ']",NoBully
"['gapapa', 'mimpi', 'jelek', 'aja', 'kaaakðÿ']",NoBully
"['okjelek', 'mkny', 'bgtu']",NoBully
"['jelek', 'banget', 'hufft']",Bully
"['mengejar', 'tidak', 'harus', 'berlari']",NoBully
"['jelek', 'itu', 'mah']",NoBully
"['wkwk', 'jelek', 'bgt', 'memenya']",NoBully
"['nangis', 'jelek', 'haha', 'semoga', 'ada', 'hari', 'buat', 'tuhan', 'kasi', 'kesempatan', 'ke', 'aku']",NoBully
"['gw', 'mimpi', 'jelek', 'bgt', 'anjrot']",NoBully
"['ngomongin', 'manusia', 'jelek']",NoBully
['jelek'],Bully
"['bad', 'lagi', 'sakit', 'herpes', 'jadi', 'argh', 'gaenak', 'semua', 'serba', 'gaenak', 'jelek', 'hows', 'your', 'day', 'kak']",NoBully
"['ahhahahahah', 'lucu', 'banget', 'lu', 'jelek']",Bully
"['dari', 'deket', 'jelek', 'amat', 'ðÿ']",NoBully
"['angfasih', 'fyp', 'ku', 'jelek', 'bngt']",NoBully
"['gini', 'nih', 'kalo', 'dimanja', 'jelekkðÿžðÿðÿžðÿ']",NoBully
"['jelek', 'bgt', 'monangis']",NoBully
"['aku', 'usahain', 'selalu', 'rapih', 'karena', 'kalo', 'berantakan', 'nanti', 'mood', 'nya', 'ikut', 'jelek', 'jd', 'udh', 'kebiasaan']",NoBully
"['mkst', 'ku', 'gegara', 'kenjatot', 'suguru', 'jd', 'jelek']",NoBully
"['jelek', 'misah', 'gitu']",Bully
"['sepi', 'krna', 'bukan', 'bts', 'jelas', 'klo', 'ini', 'bts', 'udh', 'dirujak', 'smpe', 'jelek']",NoBully
"['jelek', 'ah', 'bikin', 'ak', 'nangiez', 'aja']",NoBully
"['plis', 'lah', 'aku', 'masih', 'butuh', 'saran', 'bookletðÿ', 'karena', 'tema', 'sekarang', 'terlalu', 'ribet', 'dan', 'yg', 'lainnya', 'udah', 'terdengar', 'gk', 'niat', 'jshsh', 'takut', 'jelek']",NoBully
"['bjrot', 'kok', 'diiyain', 'klo', 'gwej', 'jelek', 'anjir']",NoBully
"['ya', 'allah', 'tambah', 'nangis', 'bgt', 'poniku', 'habis', 'dicatok', 'jadi', 'nya', 'kebelah', 'jelek', 'bgt', 'nangis', 'ðÿðÿ']",NoBully
"['ga', 'deh', 'jelek', 'k', 'tpi', 'banyak']",NoBully
"['gausa', 'kekny', 'emng', 'typingnya', 'yg', 'rada', 'jelek']",NoBully
"['kak', 'alex', 'lebih', 'jelek', 'hu']",NoBully
"['bmyk', 'opini', 'jelek', 'tntg', 'mobing', 'sorry', 'i', 'cant', 'take', 'this', 'slander']",NoBully
"['mutualku', 'ga', 'ad', 'yg', 'jelek', 'kamu', 'juga', 'cantik', 'berarti', 'ðÿµðÿ']",NoBully
"['emyu', 'tuh', 'harus', 'sampai', 'fase', 'hancur', 'dlu', 'si', 'kayak', 'barca', 'di', 'masa', 'masa', 'suram', 'di', 'tinggal', 'messi', 'management', 'lama', 'kena', 'kasus', 'hutang', 'bnyk', 'dl', 'skrng', 'mulai', 'bangkit', 'kalo', 'emyu', 'kan', 'walaupun', 'jelek', 'bgt', 'msh', 'bisa', 'dpt', 'trofi', 'ciki', 'belom', 'sampe', 'fase', 'ancur', 'bgt', 'nya']",NoBully
"['ini', 'kapan', 'jelek', 'banget']",NoBully
"['yang', 'bilang', 'jelek', 'siapa', 'coba']",NoBully
"['dih', 'lari', 'ada', 'opini', 'nya', 'jelek', 'laari']",Bully
"['emg', 'jelek', 'ini', 'jersey', 'cok']",NoBully
"['ak', 'awal', 'lauch', 'bngt', 'beli', 'trs', 'masih', 'aman', 'packagingnya', 'bahkan', 'beberapa', 'kali', 'jatoh', 'oke', 'aja', 'trs', 'kenceng', 'apa', 'yg', 'warna', 'dan', 'batch', 'baru', 'jd', 'jelek', 'ðÿ']",NoBully
"['jelek', 'bgt', 'nangis', 'dihalte']",NoBully
"['jelek', 'bangettðÿ', 'padahal', 'itu', 'pc', 'cakep', 'bgt', 'yg', 'lama']",NoBully
"['jelek', 'ah', 'sore', 'nangis', 'ðÿðÿ']",NoBully
"['wifi', 'kosan', 'ini', 'jelek', 'banget', 'woilah']",NoBully
"['jelek', 'lu', 'bikin', 'emosi']",NoBully
"['ofc', 'yg', 'waterproof', 'soalnya', 'kl', 'meleber', 'jelek']",NoBully
['jelekkðÿ'],Bully
"['kalo', 'grogi', 'tuh', 'jadi', 'jelek', 'bahasa', 'tubuhnya', 'kesel', 'bgt']",NoBully
"['lu', 'mah', 'enak', 'bisa', 'langsung', 'kerja', 'ada', 'ordal', 'kalo', 'gw', 'sendiri', 'justru', 'kek', 'beban', 'aja', 'semisal', 'gawe', 'an', 'kita', 'jelek', 'ga', 'sesuai', 'ekspetasi', 'dia', 'malah', 'jdinya', 'kek', 'beban', 'mentalðÿðÿ']",NoBully
"['ih', 'sama', 'jelek', 'jaringan', 'kita']",NoBully
"['td', 'pagi', 'jelek']",NoBully
"['jelek', 'bngt', 'jancok', 'ðÿðÿðÿ']",NoBully
"['sinyal', 'jelek']",NoBully
"['dari', 'semalam', 'sinyal', 'jelek', 'baru', 'bisa', 'pagi', 'ini']",NoBully
"['pake', 'baju', 'nya', 'jelek']",Bully
"['nangis', 'jelekkðÿðÿðÿðÿðÿ']",Bully
"['kampungan', 'hu', 'kampungan', 'hu']",NoBully
"['mksd', 'emng', 'ada', 'monyet', 'yg', 'kampungan', 'gitu']",NoBully
['kampungan'],Bully
['kampungan'],Bully
['kampungan'],NoBully
"['mirip', 'kucingku', 'kelly', 'si', 'kucing', 'monyet', 'semoga', 'ada', 'yang', 'adopt', 'ya', 'adeeek']",NoBully
"['elah', 'jadi', 'bete', 'gue', 'nya', 'monyet']",NoBully
"['sebel', 'kalo', 'diinget', 'monyet', 'lah']",NoBully
"['gua', 'ga', 'telanjang', 'monyet']",NoBully
"['cukup', 'aku', 'saja', 'yang', 'kesepian', 'dompetku', 'jangan']",NoBully
"['tubuhku', 'bergetar', 'jantungku', 'berdebar', 'kukira', 'aku', 'belom', 'makan', 'ternyata', 'uangku', 'habis']",NoBully
"['ls', 'tai', 'monyet']",NoBully
"['monyet', 'emg', 'bole', 'semoody', 'ini']",NoBully
"['gua', 'beneran', 'gamau', 'jauh', 'jauh', 'dari', 'dia', 'tiap', 'menit', 'ngecekin', 'dia', 'ada', 'disekitar', 'gua', 'atau', 'engga', 'kayak', 'lu', 'siapa', 'anjir', 'jias', 'sadar', 'monyet']",NoBully
"['skwkwkwk', 'monyet', 'kan', 'gua', 'bingung', 'nanti', 'sookai', 'dm', 'taro', 'mana']",NoBully
"['soalny', 'gw', 'aneh', 'bgt', 'aja', 'liat', 'org', 'yg', 'bener', 'rajin', 'likein', 'sg', 'pdhl', 'hari', 'kaga', 'berinteraksi', 'tuh', 'okelah', 'itu', 'hak', 'lu', 'tp', 'lama', 'dongkol', 'jg', 'gksih', 'kayak', 'ganggu', 'bgt', 'monyet', 'aplgi', 'lawan', 'jenis', 'trs', 'strangers', '馃檮馃檮馃檮', 'no', 'offense']",NoBully
"['monyet', 'capek', 'tarik', 'ulur', 'dikira', 'lomba', 'tarik', 'tambang', 'apa', 'ini']",NoBully
"['kok', 'ngeblur', 'monyet']",NoBully
"['tp', 'aku', 'dah', 'dijemput', 'monyet']",NoBully
"['nct', 'siapa', 'yang', 'kemaren', 'dah', 'janji', 'mau', 'bantuin', 'yangyang', 'suara', 'monyet', 'di', 'zo', 'beneran', 'dilakuin', 'ga', 'yaa馃槀馃槀馃槶']",NoBully
"['monyet', 'emang', 'boleh', 'langsung', 'se', 'love', 'talk', 'ini', 'kelar', 'its', 'only', 'me', '馃槶馃槶']",NoBully
"['ajg', 'gw', 'sakit', 'hati', 'bgt', 'cok', 'kopisoe', 'glc', 'tutup', 'monyet', 'adanya', 'di', 'dkt', 'superindo']",NoBully
"['muka', 'nya', 'pliss馃槶馃槶', 'kaya', 'monyet', 'banget', 'ga', 'kuaddddd馃槶馃槶馃槶']",Bully
"['sama', 'monyet', 'kau', 'lah', 'monyet', 'terbaik', 'gua']",NoBully
"['kok', 'gaada', 'satupun', 'kabar', 'baik', 'tiap', 'gw', 'buka', 'wa', 'monyet']",NoBully
"['monyet', 'tl', 'gua', 'pada', 'pamer', 'papasan', 'sm', 'johnny', 'doy', 'renjun', 'aaaaaaargggh']",NoBully
"['aku', 'tidak', 'handal', 'dalam', 'menjinakan', 'monyet', 'tau']",NoBully
"['gak', 'wkwkwkwk', 'temen', 'gw', 'di', 'sklh', 'pd', 'bahas', 'ggs', 'gw', 'doang', 'yg', 'plongaplongo', 'kek', 'monyet']",NoBully
"['benci', 'bgt', 'monyet', 'make', 'ht', 'buat', 'ginian', 'ya', 'allah', 'mau', 'berkata', 'kasar', 'bgt']",NoBully
"['wkowkwok', 'monyet', 'ke']",NoBully
"['monyet', 'yg', 'strip', 'strip', 'lucu', 'bgt']",NoBully
"['viral', 'baru', 'klarifikasi', 'loe', 'monyet', 'kelakuan', 'lu', 'katro']",Bully
"['nunggu', 'dmd', 'promosi', 'kya', 'nungguin', 'lairan', 'monyet', 'haaaaaseketika', 'liburan', 'ku', 'ambayarrrrrrnu虏', 'sayang', 'banyak虏馃グ馃グ馃グ馃グ馃グ馃グ']",NoBully
"['sekarang', 'h', 'aja', 'grabak', 'grubuk', 'asu', 'gue', 'udh', 'ngmng', 'dri', 'rabu', 'malah', 'diem', 'aja', 'monyet', 'emg', 'yg', 'tugasnya', 'banyak', 'lu', 'doang', 'apa', 'si', 'anjg', 'minimal', 'ya', 'kasi', 'kabarnya', 'jangan', 'cma', 'diread', 'doang']",NoBully
"['dikancani', 'monyet', 'kan馃ぃ馃槶']",NoBully
"['anjing', 'sp', 'yang', 'nulis', 'ini', 'kok', 'sedih', 'banget', 'monyet', 'aku', 'nangis', 'pagi', 'pagi', 'begini', '馃槶馃槶馃槶']",NoBully
"['pagi', 'pagi', 'dj', 'dibikin', 'badmood', 'monyet']",NoBully
"['najis', 'selingkuh', 'selingkuh', 'monyet', 'kaga', 'kudu', 'ada', 'alesan']",NoBully
"['nih', 'aplikasi', 'ribet', 'bgt', 'monyet', 'timbang', 'ganti', 'display', 'name', 'doang', 'aje', 'kudu', 'authentication']",NoBully
"['pernah', 'g', 'c', 'law', 'cinta', 'beut', 'sama', 'cowo', 'law', 'gdwysjshsh', 'salting', 'bgt', 'gue', 'monyet', 'apip馃槶']",NoBully
"['elu', 'yang', 'sering', 'nolak', 'kalo', 'gw', 'ajak', 'monyet']",NoBully
"['tunggu', 'tunggu', 'ada', 'kesalah', 'fahaman', 'ini', 'deck']",NoBully
"['ngelonteh', 'dulu', 'deck']",NoBully
"['itu', 'gambarnya', 'monyet', 'bjirr馃様馃憡']",NoBully
"['pala', 'gua', 'sakit', 'bet', 'dah', 'monyet']",NoBully
"['demi', 'yg', 'namanya', 'engagementrasain', 'lu', 'monyet']",NoBully
"['monyet', 'mau', 'nikah', 'sama', 'ethan', 'aja', '馃槱']",NoBully
"['monyet', 'jangan', 'tag', 'tbtb', 'gua', 'suspen', 'gua', 'giveaway', 'akun', 'lu']",NoBully
"['monyet', 'ketawa', 'banget', 'maaaf馃槶']",NoBully
"['ini', 'anak', 'kelas', 'gue', 'ga', 'jelas', 'begete', 'anjg', 'kmren', 'udh', 'janji', 'buat', 'nonton', 'bareng', 'film', 'yg', 'buat', 'drama', 'performance', 'nnti', 'eh', 'kaga', 'jadi', 'sampe', 'skrg', 'gajelas', 'monyet']",NoBully
"['nyesel', 'tp', 'ky', 'ya', 'udh', 'gt', 'loh', 'ky', 'let', 'it', 'flow', 'tp', 'gamau', 'kaya', 'malu', 'tp', 'kaya', 'monyet', 'gue', 'harus', 'ngelakuin', 'ini']",NoBully
"['jaekyung', 'anjg', 'lu', 'bisa', 'nya', 'gituan', 'sama', 'kim', 'dan', 'di', 'depan', 'heesung', 'asu馃槶', 'kim', 'dan', 'gue', 'monyet']",NoBully
"['fauji', 'kuntul', '馃ぃ馃ぃ馃ぃ', 'taik', 'monyet', 'drun', 'kadrun', 'guoblock', '馃ぃ馃ぃ馃ぃ', 'pake', 'lagak', 'mau', 'belain', 'daerah', 'lain', 'yg', 'jauh', 'padahal', 'daerahnya', 'sendiri', 'di', 'bilang', 'daerah', 'yg', 'di', 'huni', 'oleh', 'para', 'monyet', 'dan', 'beruk', 'serta', 'jin', 'goblock', 'tapi', 'ente', 'diam', 'aja', 'panglima', 'dobbol', '馃ぃ馃ぃ馃ぃ']",NoBully
"['monyet', 'refleks', 'ngakak', '馃槶馃槶馃槶']",NoBully
"['monyet', 'typing', 'lo', 'jleg', 'bbgt', 'kontol']",NoBully
"['kalo', 'gini', 'terus', 'ak', 'yh', 'cape', 'juga', 'monyet']",NoBully
"['gue', 'emg', 'niatnya', 'mau', 'balik', 'minggu', 'sekali', 'biar', 'ga', 'canggung', 'sm', 'adek', 'gue', 'trs', 'juga', 'ngelepas', 'kangen', 'kasian', 'si', 'bungsu', 'kesepian', 'bgt', 'pasti', 'kakaknya', 'pd', 'sekolah', 'skrng', 'minggu', 'ke', 'niatnya', 'mau', 'balik', 'tp', 'malah', 'co', 'sopi', 'cod', 'monyet', 'mana', 'datengnya', 'antara', 'besokminggu', 'lagi馃槧馃憥']",NoBully
"['demi', 'allah', 'stop', 'kek', 'lu', 'pada', 'monyet', 'ganggu', 'bgt', 'udh', 'x']",NoBully
"['monyet', 'lebih', 'bulan', 'tamatnya馃檮馃']",NoBully
"['monyet', 'sendal', 'gua', 'ilang']",NoBully
"['gue', 'mau', 'iri', 'ya', 'monyet', 'tapi', 'gajadi']",NoBully
"['lu', 'duluan', 'monyet']",NoBully
"['ajg', 'muak', 'bgt', 'nih', 'monyet', 'gw', 'jatuh', 'cinta', 'cm', 'dpt', 'jatuh', 'nya', 'doang', 'cintanya', 'nggabuang', 'waktu', 'gw', 'effort', 'ke', 'cowo', 'brengsex', 'kyk', 'lu', 'yg', 'so', 'kecakepan', 'buset', 'mikir', 'dikit', 'lah', 'lama', 'cape', 'gblok', 'disepelein', 'mulu', 'punya', 'tapi', 'kaya', 'gapunya', 'egk', 'slmanya', 'gw', 'luluh', 'gblog', 'inget馃槨馃槫']",NoBully
"['pengen', 'baca', 'au', 'tapi', 'malah', 'ga', 'bisa', 'liat', 'threadnya', 'elon', 'beneran', 'macem', 'monyet', 'lah', 'kalo', 'gini', '馃槶']",NoBully
"['monyet', 'itu', 'gua', 'sakit']",NoBully
"['monyet', 'dri', 'tdi', 'kga', 'bnr', '馃槶馃槶']",NoBully
"['sarap', 'pandesal']",NoBully
"['lebih', 'parah', 'lagi', 'negara', 'sepiteng', 'totalitas', 'menzalimi', 'warga', 'dalam', 'segala', 'hal', 'amp', 'dg', 'segala', 'caraðÿÿðÿðÿðÿðÿ', 'ngumat', 'idiot', 'sinting', 'penyembah', 'hahbabi', 'sarap', 'sangit', 'sudah', 'tahun', 'lebih', 'sampe', 'mampus', 'musnah', 'tetap', 'berdamai', 'dg', 'kebusukan', 'total', 'ðÿsetan', 'ðÿiblis', 'ðÿdajjalðÿïâšðÿðÿðÿðÿâ', 'ïðÿðÿœšðÿ']",Bully
"['emang', 'sarap', 'tuh', 'ga', 'tanggung', 'jawab']",NoBully
"['muka', 'ama', 'review', 'makanan', 'apa', 'hubungannya', 'bjir', 'sarap', 'nih', 'orang']",Bully
"['sarap', 'char']",NoBully
"['sarap', 'ah', 'diteangan', 'hese']",NoBully
"['sarap', 'xonam', 'li', 'rekðÿ']",NoBully
"['ganteng', 'ganteng', 'sarap']",NoBully
"['sarap', 'ma', 'ratio', 'nu', 'ðÿ']",NoBully
"['sarap', 'dedehin']",NoBully
"['tp', 'kenapa', 'elu', 'ngatain', 'w', 'sarap', 'sie', 'padahal', 'w', 'klesi', 'ðÿâðÿ']",NoBully
"['sarap', 'khoni', 'celta', 'rek']",NoBully
"['sarap', 'sa', 'pandinig', 'version', 'ni', 'bam', 'ng', 'raining', 'in', 'mnl', 'ðÿðÿðÿðÿž']",NoBully
"['sarap', 'nyu', 'ah']",NoBully
"['huehueuueyeueheuheuehuehuehueheue', 'ðÿµðÿµðÿµðÿµ', 'sarap', 'sa', 'ears']",NoBully
"['sarap', 'katukan', 'ng', 'ganyan']",NoBully
"['sarap', 'sen']",NoBully
"['sarap', 'emg']",Bully
"['sarap', 'mane', 'dma', 'tiit', 'sakh']",NoBully
"['kesialan', 'warga', 'yg', 'meridhoi', 'negara', 'sepiteng', 'bikinan', 'parah', 'hahbabi', 'sarap', 'sangit', 'akan', 'berlanjut', 'abadi', 'di', 'sepiteng', 'kerak', 'jahannam', 'apalagi', 'patuh', 'taat', 'ikut', 'hahbabi', 'menganut', 'demoncrazy', 'malah', 'makin', 'terjamin', 'akan', 'jadi', 'warga', 'abadi', 'sepiteng', 'kerak', 'jahannamðÿðÿðÿðÿïðÿðÿ']",Bully
"['ya', 'allah', 'makin', 'gedeg', 'aja', 'gw', 'sama', 'yang', 'bikin', 'bencana', 'ini', 'sarap', 'lu', 'bikin', 'foto', 'prewed', 'malah', 'ngerusak', 'alam']",Bully
"['sarap', 'nun', 'ah', 'pasok', 'ulit', 'hunks', 'f', 'zoom', 'jakol']",NoBully
"['sarap', 'puta']",NoBully
"['sarap', 'tirisin']",NoBully
